country,date,repC_t,D_t,rho_period,weekday,alpha,delta,proportion_original,first_vaccination,second_vaccination,H_t,Hicu_t,ifr_t_m,closingSchools,restrictGatherings,lockdown,subsequentLockdown,generalBehavioralChanges,winter,spring,summer,autumn
Finland,2020-12-31,255,4,14,4,0.231951874676661,0,0.768048125323339,0,0,199,27,0.00734047496129421,0,0,0,0,1,1,0,0,0
Finland,2021-01-01,254,6,14,5,0.236037406462932,0,0.763962593537068,0,0,,,0.0073520946730899,0,0,0,0,1,1,0,0,0
Finland,2021-01-02,128,3,14,6,0.240172396933702,0,0.759827603066298,0,0,,,0.00736388331858815,0,0,0,0,1,1,0,0,0
Finland,2021-01-03,205,4,14,7,0.244356656002323,0,0.755643343997677,0,0,,,0.00737584147944244,0,0,0,0,1,1,0,0,0
Finland,2021-01-04,169,3,14,1,0.248589963126436,0,0.751410036873564,0,0,210,31,0.00738796966482282,0,0,0,0,1,1,0,0,0
Finland,2021-01-05,397,7,14,2,0.252872066785001,0,0.747127933214999,0,0,188,25,0.007400268308896,0,0,0,0,1,1,0,0,0
Finland,2021-01-06,262,4,14,3,0.257202683984389,0,0.742797316015611,0,0,,,0.00741273776831951,0,0,0,0,1,1,0,0,0
Finland,2021-01-07,208,3,14,4,0.261581499795476,0,0.738418500204524,0,0,186,32,0.0074253783197549,0,0,0,0,1,1,0,0,0
Finland,2021-01-08,332,3,14,5,0.266008166923657,0,0.733991833076343,0,0,176,29,0.00743819015740551,0,0,0,0,1,1,0,0,0
Finland,2021-01-09,252,4,14,6,0.270482305313686,0,0.729517694686314,0,0,,,0.00745117339058441,0,0,0,0,1,1,0,0,0
Finland,2021-01-10,193,2,14,7,0.27500350179122,0,0.72499649820878,0,0,,,0.0074643280413181,0,0,0,0,1,1,0,0,0
Finland,2021-01-11,188,3,14,1,0.279571309742921,0,0.720428690257079,0,0,166,32,0.00747765404199206,0,0,0,0,1,1,0,0,0
Finland,2021-01-12,386,8,14,2,0.2841852488369,0,0.7158147511631,0,0,158,30,0.00749115123304417,0,0,0,0,1,1,0,0,0
Finland,2021-01-13,229,9,14,3,0.28884480478529,0,0.71115519521471,0,0,150,28,0.00750481936071204,0,0,0,0,1,1,0,0,0
Finland,2021-01-14,258,5,14,4,0.293549429150614,0,0.706450570849386,0,0,155,29,0.00751865807484068,0,0,0,0,1,1,0,0,0
Finland,2021-01-15,248,5,14,5,0.298298539197613,0,0.701701460802387,0,0,145,28,0.007532666926757,0,0,0,0,1,1,0,0,0
Finland,2021-01-16,266,1,14,6,0.303091517792075,0,0.696908482207925,0,0,,,0.00754684536721731,0,0,0,0,1,1,0,0,0
Finland,2021-01-17,171,1,14,7,0.307927713348151,0,0.692072286651849,1.20756381929727e-05,0,,,0.00756106325409122,0,0,0,0,1,1,0,0,0
Finland,2021-01-18,198,0,14,1,0.312806439825558,0,0.687193560174443,1.20756381929727e-05,0,148,27,0.00757556656238485,0,0,0,0,1,1,0,0,0
Finland,2021-01-19,447,1,14,2,0.317726976777948,0,0.682273023222052,1.20756381929727e-05,0,141,24,0.00759024028083577,0,0,0,0,1,1,0,0,0
Finland,2021-01-20,342,4,14,3,0.322688569453649,0,0.677311430546351,1.20756381929727e-05,0,146,27,0.00760508848662175,0,0,0,0,1,1,0,0,0
Finland,2021-01-21,406,12,14,4,0.327690428949832,0,0.672309571050168,1.20756381929727e-05,0,148,26,0.00762006983887678,0,0,0,0,1,1,0,0,0
Finland,2021-01-22,377,4,14,5,0.33273173242109,0,0.66726826757891,1.20756381929727e-05,0,136,24,0.0076352563377348,0,0,0,0,1,1,0,0,0
Finland,2021-01-23,361,2,14,6,0.337811623343222,0,0.662188376656778,1.20756381929727e-05,0,,,0.00765060351608556,0,0,0,0,1,1,0,0,0
Finland,2021-01-24,168,2,14,7,0.342929211832949,0,0.657070788167052,1.20756381929727e-05,0,,,0.00766611000456099,0,0,0,0,1,1,0,0,0
Finland,2021-01-25,247,2,14,1,0.348083575024093,0,0.651916424975907,1.20756381929727e-05,0,131,21,0.00768178150170837,0,0,0,0,1,1,0,0,0
Finland,2021-01-26,605,5,14,2,0.353273757500637,0,0.646726242499363,1.20756381929727e-05,0,141,21,0.00769758800869803,0,0,0,0,1,1,0,0,0
Finland,2021-01-27,397,3,14,3,0.35849877178691,0,0.64150122821309,1.20756381929727e-05,0,148,20,0.00771355970573675,0,0,0,0,1,1,0,0,0
Finland,2021-01-28,382,0,14,4,0.363757598895009,0,0.636242401104991,1.20756381929727e-05,0,138,22,0.00772968150584363,0,0,0,0,1,1,0,0,0
Finland,2021-01-29,435,1,14,5,0.36904918892938,0,0.63095081107062,1.20756381929727e-05,0,126,20,0.00774596560403267,0,0,0,0,1,1,0,0,0
Finland,2021-01-30,379,3,14,6,0.374372461748332,0,0.625627538251668,1.20756381929727e-05,0,,,0.00776239860038308,0,0,0,0,1,1,0,0,0
Finland,2021-01-31,234,1,14,7,0.379726307682087,0,0.620273692317913,0.0111955584721326,9.01167029326318e-07,,,0.00759989410514154,0,0,0,0,1,1,0,0,0
Finland,2021-02-01,274,0,14,1,0.385109588306796,0,0.614890411693204,0.0111955584721326,9.01167029326318e-07,135,17,0.00759733393025724,0,0,0,0,1,1,0,0,0
Finland,2021-02-02,533,6,14,2,0.390521137273773,0,0.609478862726227,0.0111955584721326,9.01167029326318e-07,141,17,0.00758358536145988,0,0,0,0,1,1,0,0,0
Finland,2021-02-03,396,2,15,3,0.395959761193041,0,0.604040238806959,0.0111955584721326,9.01167029326318e-07,129,23,0.0075760805425063,0,0,0,0,1,1,0,0,0
Finland,2021-02-04,441,3,15,4,0.401424240570087,0,0.598575759429913,0.0111955584721326,9.01167029326318e-07,128,23,0.00757236197933108,0,0,0,0,1,1,0,0,0
Finland,2021-02-05,372,1,15,5,0.40691333079457,0,0.59308666920543,0.0111955584721326,9.01167029326318e-07,124,20,0.00758054198218618,0,0,0,0,1,1,0,0,0
Finland,2021-02-06,366,2,15,6,0.412425763179552,0,0.587574236820448,0.0111955584721326,9.01167029326318e-07,,,0.00759432088421063,0,0,0,0,1,1,0,0,0
Finland,2021-02-07,237,0,15,7,0.417960246049631,0,0.582039753950369,0.0207926268676461,0.000894318159903438,,,0.00736283475496166,0,0,0,0,1,1,0,0,0
Finland,2021-02-08,264,2,15,1,0.423515465876226,0,0.576484534123774,0.0207926268676461,0.000894318159903438,125,16,0.0073698306805015,0,0,0,0,1,1,0,0,0
Finland,2021-02-09,461,5,15,2,0.429090088458061,0,0.57090991154194,0.0207926268676461,0.000894318159903438,129,15,0.00737251935176736,0,0,0,0,1,1,0,0,0
Finland,2021-02-10,373,0,15,3,0.434682760144769,0,0.565317239855231,0.0207926268676461,0.000894318159903438,118,16,0.00737407741640298,0,0,0,0,1,1,0,0,0
Finland,2021-02-11,383,5,15,4,0.440292109101381,0,0.559707890898619,0.0207926268676461,0.000894318159903438,112,16,0.00737526187007101,0,0,0,0,1,1,0,0,0
Finland,2021-02-12,361,2,15,5,0.445916746611283,0,0.554083253388717,0.0207926268676461,0.000894318159903438,109,18,0.00738617347808317,0,0,0,0,1,1,0,0,0
Finland,2021-02-13,417,2,15,6,0.451555268415156,0,0.548444731584844,0.0207926268676461,0.000894318159903438,,,0.0074005337057429,0,0,0,0,1,1,0,0,0
Finland,2021-02-14,279,4,15,7,0.457206256083208,0,0.542793743916792,0.0283245808987555,0.00354717366083425,,,0.00719676561846738,0,0,0,0,1,1,0,0,0
Finland,2021-02-15,281,4,15,1,0.462868278417937,0,0.537131721582063,0.0283245808987555,0.00354717366083425,129,21,0.00720850151411782,0,0,0,0,1,1,0,0,0
Finland,2021-02-16,617,1,15,2,0.468539892884543,0,0.531460107115457,0.0283245808987555,0.00354717366083425,122,27,0.00721684672936678,0,0,0,0,1,1,0,0,0
Finland,2021-02-17,513,5,15,3,0.474219647065972,0,0.525780352934028,0.0283245808987555,0.00354717366083425,132,30,0.00722513466358861,0,0,0,0,1,1,0,0,0
